category	parent	database	scope	aspect	source	uniprot	genesymbol	entity_type	consensus_score	transmitter	receiver	secreted	plasma_membrane_transmembrane	plasma_membrane_peripheral
ligand	ligand	OmniPath	generic	functional	composite	P55001	MFAP2	protein	8	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P0DN86	CGB8	protein	8	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P13611	VCAN	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P62330	ARF6	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q13291	SLAMF1	protein	2	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P60827	C1QTNF8	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O95750	FGF19	protein	18	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9UHF5	IL17B	protein	16	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P02655	APOC2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q08830	FGL1	protein	10	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P69208	NA	protein	0	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01566	IFNA10	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O75462	CRLF1	protein	6	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96P44	COL21A1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	M0QZQ0	NA	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q02246	CNTN2	protein	7	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P06703	S100A6	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q15466	NR0B2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8IUX8	EGFL6	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O15041	SEMA3E	protein	12	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P49257	LMAN1	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O94898	LRIG2	protein	1	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q2WEN9	CEACAM16	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01569	IFNA5	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96F46	IL17RA	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P51671	CCL11	protein	19	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q5JQD4	PYY3	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P26927	MST1	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q15768	EFNB3	protein	8	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q49AH0	CDNF	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P04114	APOB	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q16270	IGFBP7	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q6UX27	VSTM1	protein	2	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q2TAL6	VWC2	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q14011	CIRBP	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P67809	YBX1	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O95393	BMP10	protein	19	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P19957	PI3	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9HC23	PROK2	protein	13	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9NQS3	NECTIN3	protein	2	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BXJ4	C1QTNF3	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q00889	PSG6	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P32942	ICAM3	protein	5	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q4G0M1	ERFE	protein	4	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01178	OXT	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q03405	PLAUR	protein	1	TRUE	FALSE	TRUE	TRUE	TRUE
ligand	ligand	OmniPath	generic	functional	composite	Q07092	COL16A1	protein	3	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P30511	HLA-F	protein	2	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8IZV2	CMTM8	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P28161	GSTM2	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q16552	IL17A	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P35247	SFTPD	protein	5	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P10145	CXCL8	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q14993	COL19A1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q29980	MICB	protein	4	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P61328	FGF12	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BT56	SPX	protein	4	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P53621	COPA	protein	4	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P28906	CD34	protein	6	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P48960	ADGRE5	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P20774	OGN	protein	3	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8N6C5	IGSF1	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q6ZN28	MACC1	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P37840	SNCA	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q12860	CNTN1	protein	1	TRUE	FALSE	FALSE	TRUE	TRUE
ligand	ligand	OmniPath	generic	functional	composite	Q6NT52	CGB2	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P39905	GDNF	protein	16	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96FZ5	CMTM7	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P20396	TRH	protein	13	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q86YZ3	HRNR	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O95970	LGI1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BXJ5	C1QTNF2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9H3T3	SEMA6B	protein	1	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P05019	IGF1	protein	19	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P18085	ARF4	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P27918	CFP	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9H2X3	CLEC4M	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01270	PTH	protein	12	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P81172	HAMP	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q99584	S100A13	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	B3GLJ2	PATE3	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01570	IFNA14	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9GZX6	IL22	protein	18	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8NI99	ANGPTL6	protein	3	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P57087	JAM2	protein	1	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q92765	FRZB	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96PL1	SCGB3A2	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8N729	NPW	protein	10	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P23142	FBLN1	protein	8	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q15485	FCN2	protein	6	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O75093	SLIT1	protein	10	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9Y219	JAG2	protein	11	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q7Z5L3	C1QL2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P04439	HLA-A	protein	6	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9Y258	CCL26	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q6ZWJ8	KCP	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q15389	ANGPT1	protein	16	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O75095	MEGF6	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P05111	INHA	protein	16	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P61812	TGFB2	protein	21	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9Y6Y9	LY96	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P00738	HP	protein	8	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P78504	JAG1	protein	12	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P40189	IL6ST	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P04083	ANXA1	protein	12	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O00230	CORT	protein	14	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q86YW7	GPHB5	protein	3	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BXJ3	C1QTNF4	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8N6F1	CLDN19	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9Y236	OSGIN2	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P11142	HSPA8	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q00888	PSG4	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P13497	BMP1	protein	5	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9UBC7	GALP	protein	14	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BXJ1	C1QTNF1	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P06340	HLA-DOA	protein	0	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P56703	WNT3	protein	16	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BXJ0	C1QTNF5	protein	7	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q6UX46	ALKAL2	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01222	TSHB	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9NSA1	FGF21	protein	14	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O75888	TNFSF13	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P27930	IL1R2	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P06241	FYN	protein	2	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q6KF10	GDF6	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P0CG04	IGLC1	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P08519	LPA	protein	7	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O95727	CRTAM	protein	0	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P35968	KDR	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P24821	TNC	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P32004	L1CAM	protein	7	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O15072	ADAMTS3	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q99218	AMELY	protein	7	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P41271	NBL1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O43323	DHH	protein	14	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8NBI3	DRAXIN	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96LR4	TAFA4	protein	3	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9P2M7	CGN	protein	7	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q15661	TPSAB1	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q17RW2	COL24A1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P27539	GDF1	protein	12	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q29783	NA	protein	0	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P16471	PRLR	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P31371	FGF9	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9NRC9	OTOR	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8IZC6	COL27A1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96SZ5	ADO	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P24043	LAMA2	protein	8	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9H293	IL25	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P12004	PCNA	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O95500	CLDN14	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P29459	IL12A	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q16610	ECM1	protein	3	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P51858	HDGF	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9UMX6	GUCA1B	protein	2	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P08118	MSMB	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9NPH3	IL1RAP	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q03167	TGFBR3	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96HF1	SFRP2	protein	5	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8NFZ4	NLGN2	protein	6	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P05060	CHGB	protein	3	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P13942	COL11A2	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BX67	JAM3	protein	3	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P51864	TDGF1P3	protein	2	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q96S42	NODAL	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9C0B6	BRINP2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9BYJ0	FGFBP2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P27487	DPP4	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P52823	STC1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q92478	CLEC2B	protein	2	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q6H9L7	ISM2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P55268	LAMB2	protein	8	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P13987	CD59	protein	4	TRUE	FALSE	TRUE	FALSE	TRUE
ligand	ligand	OmniPath	generic	functional	composite	Q96DN2	VWCE	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P22455	FGFR4	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P06881	CALCA	protein	13	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q6ISS4	LAIR2	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	A0A2R8YFM6	OOSP3	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9UBH0	IL36RN	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01857	IGHG1	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P07306	ASGR1	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q02297	NRG1	protein	15	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9P0W0	IFNK	protein	11	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P22607	FGFR3	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q07283	TCHH	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P05000	IFNW1	protein	15	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	A6NKQ9	CGB1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q8N0W4	NLGN4X	protein	0	TRUE	FALSE	FALSE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9HC73	CRLF2	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P01588	EPO	protein	19	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O95631	NTN1	protein	10	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9UBU2	DKK2	protein	10	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9Y5I7	CLDN16	protein	1	TRUE	FALSE	FALSE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q7Z4P5	GDF7	protein	17	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O15335	CHAD	protein	7	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q5VWW1	C1QL3	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P12034	FGF5	protein	16	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P20783	NTF3	protein	20	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9NRA1	PDGFC	protein	19	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P13747	HLA-E	protein	6	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q14626	IL11RA	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P20333	TNFRSF1B	protein	1	TRUE	FALSE	TRUE	TRUE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q04756	HGFAC	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P36955	SERPINF1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q16619	CTF1	protein	19	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q12904	AIMP1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P05090	APOD	protein	9	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P13725	OSM	protein	21	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P52803	EFNA5	protein	10	TRUE	FALSE	FALSE	TRUE	TRUE
ligand	ligand	OmniPath	generic	functional	composite	P01574	IFNB1	protein	16	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9P218	COL20A1	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O15520	FGF10	protein	18	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q9UBG3	CRNN	protein	1	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	O95760	IL33	protein	11	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P18075	BMP7	protein	21	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	Q14641	INSL4	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
ligand	ligand	OmniPath	generic	functional	composite	P55145	MANF	protein	2	TRUE	FALSE	TRUE	FALSE	FALSE
